id,reading,writing,normalizedReading,playReading,zh,level,script
n5_0097,つくる,作る,つくる,つくる,做、製作,N5,kanji
n5_0098,つかう,使う,つかう,つかう,使用,N5,kanji
n5_0099,べんきょう,勉強,べんきょう,べんきょう,讀書、學習,N5,kanji
n5_0100,しゅくだい,宿題,しゅくだい,しゅくだい,作業、功課,N5,kanji
n5_0101,りょうり,料理,りょうり,りょうり,料理、做菜,N5,kanji
n5_0102,びょういん,病院,びょういん,びょういん,醫院,N5,kanji
n5_0103,ぎんこう,銀行,ぎんこう,ぎんこう,銀行,N5,kanji
n5_0104,ゆうびんきょく,郵便局,ゆうびんきょく,ゆうびんきょく,郵局,N5,kanji
n5_0105,としょかん,図書館,としょかん,としょかん,圖書館,N5,kanji
n5_0106,えいが,映画,えいが,えいが,電影,N5,kanji
n5_0107,しゃしん,写真,しゃしん,しゃしん,照片,N5,kanji
n5_0108,でんわ,電話,でんわ,でんわ,電話,N5,kanji
n5_0109,わたし,私,わたし,わたし,我,N5,kanji
n5_0110,わたしたち,私たち,わたしたち,わたしたち,我們,N5,kanji
n5_0111,あなた,あなた,あなた,あなた,你、妳,N5,hiragana
n5_0112,この,この,この,この,這個（後接名詞）,N5,hiragana
n5_0113,その,その,その,その,那個（靠近對方）,N5,hiragana
n5_0114,あの,あの,あの,あの,那個（離雙方較遠）,N5,hiragana
n5_0115,どの,どの,どの,どの,哪個（後接名詞）,N5,hiragana
n5_0116,これ,これ,これ,これ,這個,N5,hiragana
n5_0117,それ,それ,それ,それ,那個,N5,hiragana
n5_0118,あれ,あれ,あれ,あれ,那個（遠稱）,N5,hiragana
n5_0119,どれ,どれ,どれ,どれ,哪個,N5,hiragana
n5_0120,ここ,ここ,ここ,ここ,這裡,N5,hiragana
n5_0121,そこ,そこ,そこ,そこ,那裡,N5,hiragana
n5_0122,あそこ,あそこ,あそこ,あそこ,那裡（較遠）,N5,hiragana
n5_0123,どこ,どこ,どこ,どこ,哪裡,N5,hiragana
n5_0124,こちら,こちら,こちら,こちら,這邊、這位,N5,hiragana
n5_0125,そちら,そちら,そちら,そちら,那邊、那位,N5,hiragana
n5_0126,あちら,あちら,あちら,あちら,那邊、那位（較遠）,N5,hiragana
n5_0127,どちら,どちら,どちら,どちら,哪邊、哪位,N5,hiragana
n5_0128,だれ,誰,だれ,だれ,誰,N5,kanji
n5_0129,なに,何,なに,なに,什麼,N5,kanji
n5_0130,なん,何,なん,なん,什麼、幾,N5,kanji
n5_0131,どなた,どなた,どなた,どなた,哪位,N5,hiragana
n5_0132,みんな,みんな,みんな,みんな,大家、全部,N5,hiragana
n5_0133,みなさん,皆さん,みなさん,みなさん,各位、大家,N5,kanji
n5_0134,じぶん,自分,じぶん,じぶん,自己,N5,kanji
n5_0135,まいにち,毎日,まいにち,まいにち,每天,N5,kanji
n5_0136,まいあさ,毎朝,まいあさ,まいあさ,每天早上,N5,kanji
n5_0137,まいばん,毎晩,まいばん,まいばん,每天晚上,N5,kanji
n5_0138,まいしゅう,毎週,まいしゅう,まいしゅう,每週,N5,kanji
n5_0139,せんしゅう,先週,せんしゅう,せんしゅう,上週,N5,kanji
n5_0140,こんしゅう,今週,こんしゅう,こんしゅう,這週、本週,N5,kanji
n5_0141,らいしゅう,来週,らいしゅう,らいしゅう,下週,N5,kanji
n5_0142,せんげつ,先月,せんげつ,せんげつ,上個月,N5,kanji
n5_0143,こんげつ,今月,こんげつ,こんげつ,這個月、本月,N5,kanji
n5_0144,らいげつ,来月,らいげつ,らいげつ,下個月,N5,kanji
n5_0145,きょねん,去年,きょねん,きょねん,去年,N5,kanji
n5_0146,ことし,今年,ことし,ことし,今年,N5,kanji
n5_0147,らいねん,来年,らいねん,らいねん,明年,N5,kanji
n5_0148,いつ,いつ,いつ,いつ,何時、什麼時候,N5,hiragana
n5_0149,とき,時,とき,とき,時候、時間,N5,kanji
n5_0150,じかん,時間,じかん,じかん,時間,N5,kanji
n5_0151,ふん,分,ふん,ふん,分鐘,N5,kanji
n5_0152,はん,半,はん,はん,半、一半,N5,kanji
n5_0153,ごぜん,午前,ごぜん,ごぜん,上午,N5,kanji
n5_0154,ごご,午後,ごご,ごご,下午,N5,kanji
n5_0155,ばん,晩,ばん,ばん,晚上,N5,kanji
n5_0156,しゅうまつ,週末,しゅうまつ,しゅうまつ,週末,N5,kanji
n5_0157,にちようび,日曜日,にちようび,にちようび,星期日,N5,kanji
n5_0158,げつようび,月曜日,げつようび,げつようび,星期一,N5,kanji
n5_0159,かようび,火曜日,かようび,かようび,星期二,N5,kanji
n5_0160,すいようび,水曜日,すいようび,すいようび,星期三,N5,kanji
n5_0161,もくようび,木曜日,もくようび,もくようび,星期四,N5,kanji
n5_0162,きんようび,金曜日,きんようび,きんようび,星期五,N5,kanji
n5_0163,どようび,土曜日,どようび,どようび,星期六,N5,kanji
n5_0164,ちち,父,ちち,ちち,父親、家父,N5,kanji
n5_0165,はは,母,はは,はは,母親、家母,N5,kanji
n5_0166,おとうさん,お父さん,おとうさん,おとうさん,爸爸、父親,N5,kanji
n5_0167,おかあさん,お母さん,おかあさん,おかあさん,媽媽、母親,N5,kanji
n5_0168,あに,兄,あに,あに,哥哥、家兄,N5,kanji
n5_0169,あね,姉,あね,あね,姊姊、家姊,N5,kanji
n5_0170,おにいさん,お兄さん,おにいさん,おにいさん,哥哥；別人的哥哥,N5,kanji
n5_0171,おねえさん,お姉さん,おねえさん,おねえさん,姊姊；別人的姊姊,N5,kanji
n5_0172,おとうと,弟,おとうと,おとうと,弟弟,N5,kanji
n5_0173,いもうと,妹,いもうと,いもうと,妹妹,N5,kanji
n5_0174,かぞく,家族,かぞく,かぞく,家人、家族,N5,kanji
n5_0175,おとこ,男,おとこ,おとこ,男性、男人,N5,kanji
n5_0176,おんな,女,おんな,おんな,女性、女人,N5,kanji
n5_0177,おとこのこ,男の子,おとこのこ,おとこのこ,男孩,N5,kanji
n5_0178,おんなのこ,女の子,おんなのこ,おんなのこ,女孩,N5,kanji
n5_0179,だいがく,大学,だいがく,だいがく,大學,N5,kanji
n5_0180,こうこう,高校,こうこう,こうこう,高中,N5,kanji
n5_0181,しょうがっこう,小学校,しょうがっこう,しょうがっこう,小學,N5,kanji
n5_0182,きょうしつ,教室,きょうしつ,きょうしつ,教室,N5,kanji
n5_0183,じゅぎょう,授業,じゅぎょう,じゅぎょう,課、上課,N5,kanji
n5_0184,しけん,試験,しけん,しけん,考試,N5,kanji
n5_0185,もんだい,問題,もんだい,もんだい,問題,N5,kanji
n5_0186,こたえ,答え,こたえ,こたえ,答案、回答,N5,kanji
n5_0187,れんしゅう,練習,れんしゅう,れんしゅう,練習,N5,kanji
n5_0188,さくぶん,作文,さくぶん,さくぶん,作文,N5,kanji
n5_0189,じしょ,辞書,じしょ,じしょ,字典、辭典,N5,kanji
n5_0190,ざっし,雑誌,ざっし,ざっし,雜誌,N5,kanji
n5_0191,しんぶん,新聞,しんぶん,しんぶん,報紙,N5,kanji
n5_0192,てがみ,手紙,てがみ,てがみ,信,N5,kanji
n5_0193,きって,切手,きって,きって,郵票,N5,kanji
n5_0194,なまえ,名前,なまえ,なまえ,名字、姓名,N5,kanji
n5_0195,まち,町,まち,まち,城鎮、街區,N5,kanji
n5_0196,くに,国,くに,くに,國家,N5,kanji
n5_0197,にほん,日本,にほん,にほん,日本,N5,kanji
n5_0198,がいこく,外国,がいこく,がいこく,外國,N5,kanji
n5_0199,こうえん,公園,こうえん,こうえん,公園,N5,kanji
n5_0200,にわ,庭,にわ,にわ,庭院,N5,kanji
n5_0201,こうばん,交番,こうばん,こうばん,派出所,N5,kanji
n5_0202,たいしかん,大使館,たいしかん,たいしかん,大使館,N5,kanji
n5_0203,りょこう,旅行,りょこう,りょこう,旅行,N5,kanji
n5_0204,くうこう,空港,くうこう,くうこう,機場,N5,kanji
n5_0205,みち,道,みち,みち,路、道路,N5,kanji
n5_0206,はし,橋,はし,はし,橋,N5,kanji
n5_0207,かど,角,かど,かど,轉角、角落,N5,kanji
n5_0208,いりぐち,入口,いりぐち,いりぐち,入口,N5,kanji
n5_0209,でぐち,出口,でぐち,でぐち,出口,N5,kanji
n5_0210,だいどころ,台所,だいどころ,だいどころ,廚房,N5,kanji
n5_0211,おてあらい,お手洗い,おてあらい,おてあらい,洗手間、廁所,N5,kanji
n5_0212,ふろ,風呂,ふろ,ふろ,澡堂、浴室、洗澡,N5,kanji
n5_0213,まど,窓,まど,まど,窗戶,N5,kanji
n5_0214,と,戸,と,と,門、門扇,N5,kanji
n5_0215,ドア,ドア,どあ,ドア,門,N5,katakana
n5_0216,ちかてつ,地下鉄,ちかてつ,ちかてつ,地下鐵,N5,kanji
n5_0217,ひこうき,飛行機,ひこうき,ひこうき,飛機,N5,kanji
n5_0218,ふね,船,ふね,ふね,船,N5,kanji
n5_0219,えんぴつ,鉛筆,えんぴつ,えんぴつ,鉛筆,N5,kanji
n5_0220,ボールペン,ボールペン,ぼおるぺん,ボールペン,原子筆,N5,katakana
n5_0221,ノート,ノート,のおと,ノート,筆記本、筆記,N5,katakana
n5_0222,かみ,紙,かみ,かみ,紙,N5,kanji
n5_0223,きっぷ,切符,きっぷ,きっぷ,車票、票券,N5,kanji
n5_0224,さいふ,財布,さいふ,さいふ,錢包,N5,kanji
n5_0225,おかね,お金,おかね,おかね,錢,N5,kanji
n5_0226,かぎ,鍵,かぎ,かぎ,鑰匙,N5,kanji
n5_0227,はこ,箱,はこ,はこ,箱子、盒子,N5,kanji
n5_0228,さら,皿,さら,さら,盤子,N5,kanji
n5_0229,ちゃわん,茶碗,ちゃわん,ちゃわん,碗、茶碗,N5,kanji
n5_0230,ナイフ,ナイフ,ないふ,ナイフ,刀子、餐刀,N5,katakana
n5_0231,フォーク,フォーク,ふぉく,フォーク,叉子,N5,katakana
n5_0232,スプーン,スプーン,すぷうん,スプーン,湯匙,N5,katakana
n5_0233,あさごはん,朝ご飯,あさごはん,あさごはん,早餐,N5,kanji
n5_0234,ひるごはん,昼ご飯,ひるごはん,ひるごはん,午餐,N5,kanji
n5_0235,ばんごはん,晩ご飯,ばんごはん,ばんごはん,晚餐,N5,kanji
n5_0236,ぎゅうにゅう,牛乳,ぎゅうにゅう,ぎゅうにゅう,牛奶,N5,kanji
n5_0237,ジュース,ジュース,じゅうす,ジュース,果汁、飲料,N5,katakana
n5_0238,ビール,ビール,びいる,ビール,啤酒,N5,katakana
n5_0239,コーヒー,コーヒー,こおひい,コーヒー,咖啡,N5,katakana
n5_0240,さとう,砂糖,さとう,さとう,砂糖、糖,N5,kanji
n5_0241,しお,塩,しお,しお,鹽,N5,kanji
n5_0242,バター,バター,ばたあ,バター,奶油,N5,katakana
n5_0243,チーズ,チーズ,ちいず,チーズ,起司,N5,katakana
n5_0244,りんご,りんご,りんご,りんご,蘋果,N5,hiragana
n5_0245,みかん,みかん,みかん,みかん,橘子,N5,hiragana
n5_0246,バナナ,バナナ,ばなな,バナナ,香蕉,N5,katakana
n5_0247,ケーキ,ケーキ,けえき,ケーキ,蛋糕,N5,katakana
n5_0248,すし,寿司,すし,すし,壽司,N5,kanji
n5_0249,てんぷら,天ぷら,てんぷら,てんぷら,天婦羅,N5,kanji
n5_0250,カレー,カレー,かれえ,カレー,咖哩,N5,katakana
n5_0251,そば,そば,そば,そば,蕎麥麵,N5,hiragana
n5_0252,うどん,うどん,うどん,うどん,烏龍麵,N5,hiragana
n5_0253,からだ,体,からだ,からだ,身體,N5,kanji
n5_0254,あたま,頭,あたま,あたま,頭、腦袋,N5,kanji
n5_0255,かお,顔,かお,かお,臉,N5,kanji
n5_0256,め,目,め,め,眼睛,N5,kanji
n5_0257,みみ,耳,みみ,みみ,耳朵,N5,kanji
n5_0258,くち,口,くち,くち,嘴巴、口,N5,kanji
n5_0259,は,歯,は,は,牙齒,N5,kanji
n5_0260,て,手,て,て,手,N5,kanji
n5_0261,あし,足,あし,あし,腳、腿,N5,kanji
n5_0262,おなか,お腹,おなか,おなか,肚子,N5,kanji
n5_0263,てんき,天気,てんき,てんき,天氣,N5,kanji
n5_0264,はれ,晴れ,はれ,はれ,晴天,N5,kanji
n5_0265,くもり,曇り,くもり,くもり,陰天,N5,kanji
n5_0266,くも,雲,くも,くも,雲,N5,kanji
n5_0267,たいよう,太陽,たいよう,たいよう,太陽,N5,kanji
n5_0268,つき,月,つき,つき,月亮、月,N5,kanji
n5_0269,ほし,星,ほし,ほし,星星,N5,kanji
n5_0270,き,木,き,き,樹、木頭,N5,kanji
n5_0271,もり,森,もり,もり,森林,N5,kanji
n5_0272,いけ,池,いけ,いけ,池塘,N5,kanji
n5_0273,どうぶつ,動物,どうぶつ,どうぶつ,動物,N5,kanji
n5_0274,うま,馬,うま,うま,馬,N5,kanji
n5_0275,うし,牛,うし,うし,牛,N5,kanji
n5_0276,ぶた,豚,ぶた,ぶた,豬,N5,kanji
n5_0277,いい,いい,いい,いい,好的、可以,N5,hiragana
n5_0278,よい,良い,よい,よい,好的、良好的,N5,kanji
n5_0279,わるい,悪い,わるい,わるい,壞的、不好的,N5,kanji
n5_0280,かわいい,かわいい,かわいい,かわいい,可愛的,N5,hiragana
n5_0281,きれい,綺麗,きれい,きれい,漂亮、乾淨,N5,kanji
n5_0282,しずか,静か,しずか,しずか,安靜,N5,kanji
n5_0283,にぎやか,賑やか,にぎやか,にぎやか,熱鬧,N5,kanji
n5_0284,げんき,元気,げんき,げんき,有精神、健康,N5,kanji
n5_0285,べんり,便利,べんり,べんり,方便,N5,kanji
n5_0286,たいへん,大変,たいへん,たいへん,辛苦、嚴重、非常,N5,kanji
n5_0287,ひま,暇,ひま,ひま,有空、空閒,N5,kanji
n5_0288,じょうず,上手,じょうず,じょうず,擅長,N5,kanji
n5_0289,へた,下手,へた,へた,不擅長,N5,kanji
n5_0290,すき,好き,すき,すき,喜歡,N5,kanji
n5_0291,きらい,嫌い,きらい,きらい,討厭,N5,kanji
n5_0292,あぶない,危ない,あぶない,あぶない,危險,N5,kanji
n5_0293,おもい,重い,おもい,おもい,重的,N5,kanji
n5_0294,かるい,軽い,かるい,かるい,輕的,N5,kanji
n5_0295,ひろい,広い,ひろい,ひろい,寬廣的、寬敞的,N5,kanji
n5_0296,せまい,狭い,せまい,せまい,狹窄的,N5,kanji
n5_0297,ながい,長い,ながい,ながい,長的,N5,kanji
n5_0298,みじかい,短い,みじかい,みじかい,短的,N5,kanji
n5_0299,はやい,早い,はやい,はやい,早的、早,N5,kanji
n5_0300,おそい,遅い,おそい,おそい,慢的、晚的,N5,kanji
n5_0301,あまい,甘い,あまい,あまい,甜的,N5,kanji
n5_0302,からい,辛い,からい,からい,辣的,N5,kanji
n5_0303,つめたい,冷たい,つめたい,つめたい,冰冷的,N5,kanji
n5_0304,あたたかい,暖かい,あたたかい,あたたかい,溫暖的,N5,kanji
n5_0305,すずしい,涼しい,すずしい,すずしい,涼爽的,N5,kanji
n5_0306,くらい,暗い,くらい,くらい,暗的,N5,kanji
n5_0307,あかるい,明るい,あかるい,あかるい,明亮的、開朗的,N5,kanji
n5_0308,いそがしい,忙しい,いそがしい,いそがしい,忙碌的,N5,kanji
n5_0309,たのしい,楽しい,たのしい,たのしい,開心的、愉快的,N5,kanji
n5_0310,おもしろい,面白い,おもしろい,おもしろい,有趣的,N5,kanji
n5_0311,むずかしい,難しい,むずかしい,むずかしい,困難的、難的,N5,kanji
n5_0312,やさしい,易しい,やさしい,やさしい,簡單的,N5,kanji
n5_0313,つよい,強い,つよい,つよい,強的,N5,kanji
n5_0314,よわい,弱い,よわい,よわい,弱的、不擅長,N5,kanji
n5_0315,あう,会う,あう,あう,見面、遇見,N5,kanji
n5_0316,あける,開ける,あける,あける,打開,N5,kanji
n5_0317,あく,開く,あく,あく,開、打開,N5,kanji
n5_0318,あそぶ,遊ぶ,あそぶ,あそぶ,玩,N5,kanji
n5_0319,あらう,洗う,あらう,あらう,洗,N5,kanji
n5_0320,いう,言う,いう,いう,說,N5,kanji
n5_0321,うたう,歌う,うたう,うたう,唱歌,N5,kanji
n5_0322,うる,売る,うる,うる,賣,N5,kanji
n5_0323,おしえる,教える,おしえる,おしえる,教、告訴,N5,kanji
n5_0324,おぼえる,覚える,おぼえる,おぼえる,記住,N5,kanji
n5_0325,おわる,終わる,おわる,おわる,結束,N5,kanji
n5_0326,かかる,かかる,かかる,かかる,花費、需要,N5,hiragana
n5_0327,かす,貸す,かす,かす,借出、借給,N5,kanji
n5_0328,かりる,借りる,かりる,かりる,借入、借來,N5,kanji
n5_0329,きる,着る,きる,きる,穿（上半身衣物）,N5,kanji
n5_0330,けす,消す,けす,けす,關掉、擦掉,N5,kanji
n5_0331,しぬ,死ぬ,しぬ,しぬ,死亡,N5,kanji
n5_0332,すう,吸う,すう,すう,吸、抽菸,N5,kanji
n5_0333,すわる,座る,すわる,すわる,坐,N5,kanji
n5_0334,たつ,立つ,たつ,たつ,站、站立,N5,kanji
n5_0335,だす,出す,だす,だす,拿出、提交,N5,kanji
n5_0336,つける,つける,つける,つける,打開（電器）、附上、塗上,N5,hiragana
n5_0337,つとめる,勤める,つとめる,つとめる,任職、上班,N5,kanji
n5_0338,でかける,出かける,でかける,でかける,出門,N5,kanji
n5_0339,できる,できる,できる,できる,能夠、會,N5,hiragana
n5_0340,でる,出る,でる,でる,出去、出現,N5,kanji
n5_0341,とる,取る,とる,とる,拿、取得,N5,kanji
n5_0342,ならう,習う,ならう,ならう,學習,N5,kanji
n5_0343,なる,なる,なる,なる,變成,N5,hiragana
n5_0344,はいる,入る,はいる,はいる,進入,N5,kanji
n5_0345,はく,履く,はく,はく,穿（鞋襪褲裙）,N5,kanji
n5_0346,はしる,走る,はしる,はしる,跑,N5,kanji
n5_0347,はたらく,働く,はたらく,はたらく,工作,N5,kanji
n5_0348,ひく,引く,ひく,ひく,拉、彈奏,N5,kanji
n5_0349,まがる,曲がる,まがる,まがる,轉彎,N5,kanji
n5_0350,もつ,持つ,もつ,もつ,拿、持有,N5,kanji
n5_0351,あげる,上げる,あげる,あげる,舉起、提高、抬高,N5,kanji
n5_0352,もらう,もらう,もらう,もらう,得到、收到,N5,hiragana
n5_0353,いる,要る,いる,いる,需要,N5,kanji
n5_0354,ある,ある,ある,ある,有、存在,N5,hiragana
n5_0355,おく,置く,おく,おく,放、放置,N5,kanji
n5_0356,おす,押す,おす,おす,推、按,N5,kanji
n5_0357,おりる,降りる,おりる,おりる,下車、下來,N5,kanji
n5_0358,のる,乗る,のる,のる,搭乘、乘坐,N5,kanji
n5_0359,かえす,返す,かえす,かえす,歸還、回覆,N5,kanji
n5_0360,きえる,消える,きえる,きえる,消失、熄滅,N5,kanji
n5_0361,しめる,閉める,しめる,しめる,關上,N5,kanji
n5_0362,しまる,閉まる,しまる,しまる,關著、關上,N5,kanji
n5_0363,はじめる,始める,はじめる,はじめる,開始,N5,kanji
n5_0364,はじまる,始まる,はじまる,はじまる,開始,N5,kanji
n5_0365,わたる,渡る,わたる,わたる,渡過、穿越,N5,kanji
n5_0366,とまる,止まる,とまる,とまる,停止、停下,N5,kanji
n5_0367,とめる,止める,とめる,とめる,停止、停放,N5,kanji
n5_0368,なく,泣く,なく,なく,哭,N5,kanji
n5_0369,わらう,笑う,わらう,わらう,笑,N5,kanji
n5_0370,よぶ,呼ぶ,よぶ,よぶ,叫、呼喚,N5,kanji
n5_0371,やすむ,休む,やすむ,やすむ,休息、請假,N5,kanji
n5_0372,わかる,分かる,わかる,わかる,懂、明白,N5,kanji
n5_0373,わすれる,忘れる,わすれる,わすれる,忘記,N5,kanji
n5_0374,おもう,思う,おもう,おもう,想、認為,N5,kanji
n5_0375,かぶる,被る,かぶる,かぶる,戴（帽子）,N5,kanji
n5_0376,こまる,困る,こまる,こまる,困擾、為難,N5,kanji
n5_0377,さく,咲く,さく,さく,開花,N5,kanji
n5_0378,さす,差す,さす,さす,撐傘、照射,N5,kanji
n5_0379,しる,知る,しる,しる,知道、認識,N5,kanji
n5_0380,すむ,住む,すむ,すむ,居住,N5,kanji
n5_0381,すべる,滑る,すべる,すべる,滑、滑倒,N5,kanji
n5_0382,たのむ,頼む,たのむ,たのむ,拜託、點餐,N5,kanji
n5_0383,つかれる,疲れる,つかれる,つかれる,疲累,N5,kanji
n5_0384,つく,着く,つく,つく,到達,N5,kanji
n5_0385,つづく,続く,つづく,つづく,持續,N5,kanji
n5_0386,つれる,連れる,つれる,つれる,帶人同行,N5,kanji
n5_0387,とぶ,飛ぶ,とぶ,とぶ,飛,N5,kanji
n5_0388,なくす,無くす,なくす,なくす,弄丟、失去,N5,kanji
n5_0389,ぬぐ,脱ぐ,ぬぐ,ぬぐ,脫下,N5,kanji
n5_0390,のぼる,登る,のぼる,のぼる,登上、爬,N5,kanji
n5_0391,ふる,降る,ふる,ふる,下雨、下雪,N5,kanji
n5_0392,ひらく,開く,ひらく,ひらく,打開、舉辦,N5,kanji
n5_0393,まける,負ける,まける,まける,輸,N5,kanji
n5_0394,みせる,見せる,みせる,みせる,給人看,N5,kanji
n5_0395,やる,やる,やる,やる,做、給,N5,hiragana
n5_0396,わたす,渡す,わたす,わたす,交給、遞給,N5,kanji
n5_0397,わかれる,別れる,わかれる,わかれる,分別、分手,N5,kanji
n5_0398,いれる,入れる,いれる,いれる,放入、加入,N5,kanji
n5_0399,うまれる,生まれる,うまれる,うまれる,出生,N5,kanji
