id,reading,writing,normalizedReading,playReading,zh,level,script
n5_egg_0045,ひだりて,左手,ひだりて,ひだりて,左手,N5,kanji
n5_egg_0046,みぎて,右手,みぎて,みぎて,右手;右側,N5,kanji
n5_egg_0047,ちゅう,中,ちゅう,ちゅう,......中;正在......;期間內,N5,kanji
n5_egg_0048,おととい,おととい,おととい,おととい,前天,N5,hiragana
n5_egg_0049,あさって,あさって,あさって,あさって,後天,N5,hiragana
n5_egg_0050,ゆうべ,ゆうべ,ゆうべ,ゆうべ,昨晚,N5,hiragana
n5_egg_0051,けさ,今朝,けさ,けさ,今天早上,N5,kanji
n5_egg_0052,ゆうがた,夕方,ゆうがた,ゆうがた,傍晚,N5,kanji
n5_egg_0053,おととし,おととし,おととし,おととし,前年,N5,hiragana
n5_egg_0054,いつか,いつか,いつか,いつか,(指未來)總有一天、遲早;(指過去)曾經;不知不覺,N5,hiragana
n5_egg_0055,いつでも,いつでも,いつでも,いつでも,"無論什麼時候,總是",N5,hiragana
n5_egg_0056,もうすぐ,もうすぐ,もうすぐ,もうすぐ,馬上就要,N5,hiragana
n5_egg_0057,かばん,かばん,かばん,かばん,"(皮革或布等製作的)書包,提包",N5,hiragana
n5_egg_0058,いる,いる,いる,いる,"(有生命的物體的)存在,有",N5,hiragana
n5_egg_0059,ひくい,低い,ひくい,ひくい,低的;矮的;聲音低沉、音調低,N5,kanji
n5_egg_0060,はやい,速い,はやい,はやい,"快的,迅速的",N5,kanji
n5_egg_0061,うれしい,うれしい,うれしい,うれしい,高興的,N5,hiragana
n5_egg_0062,きたない,汚い,きたない,きたない,髒的;雜亂的;卑鄙的,N5,kanji
n5_egg_0063,おいしい,おいしい,おいしい,おいしい,"美味的,好吃的",N5,hiragana
n5_egg_0064,きれい,きれい,きれい,きれい,"好看,美麗;乾淨,整潔",N5,hiragana
n5_egg_0065,あつい,熱い,あつい,あつい,"熱的,燙的",N5,kanji
n5_egg_0066,ぬるい,ぬるい,ぬるい,ぬるい,(茶、洗澡水等沒有達到預期的溫度)溫熱的;不嚴格的,N5,hiragana
n5_egg_0067,よく,よく,よく,よく,好好地;經常,N5,hiragana
n5_egg_0068,あまり,あまり,あまり,あまり,"(後接否定)不太,不很;(後接肯定)太,過分",N5,hiragana
n5_egg_0069,ときどき,時々,ときどき,ときどき,"有時,偶爾",N5,kanji
n5_egg_0070,でも,でも,でも,でも,"然而,可是;即使......也",N5,hiragana
n5_egg_0071,じ,時,じ,じ,......點(鐘);......時候,N5,kanji
n5_egg_0072,がく,学,がく,がく,......學科,N5,kanji
n5_egg_0073,ご,後,ご,ご,......之後,N5,kanji
n5_egg_0074,ちょう,町,ちょう,ちょう,......町,N5,kanji
n5_egg_0075,しゅ,手,しゅ,しゅ,(負責某項工作的人)......員,N5,kanji
n5_egg_0076,しん,心,しん,しん,......心,N5,kanji
n5_egg_0077,せい,せい,せい,せい,(不好結果的)原因,N5,hiragana
n5_egg_0078,クラス,クラス,くらす,クラス,班級;等級,N5,katakana
n5_egg_0079,あげる,あげる,あげる,あげる,"給予,贈送",N5,hiragana
n5_egg_0080,くれる,くれる,くれる,くれる,給(我),N5,hiragana
n5_egg_0081,いろいろ,いろいろ,いろいろ,いろいろ,"各式各樣,形形色色",N5,hiragana
n5_egg_0082,クッキー,クッキー,くっきい,クッキー,餅乾,N5,katakana
n5_egg_0083,えっ,えっ,えっ,えっ,"(驚訝或覺得奇怪時)哎,啊",N5,hiragana
n5_egg_0084,すごい,すごい,すごい,すごい,可怕的;了不起的;非常的,N5,hiragana
n5_egg_0085,あのう,あのう,あのう,あのう,"(帶著顧慮和猶豫的心情呼喚對方)不好意思,那個......",N5,hiragana
n5_egg_0086,カップ,カップ,かっぷ,カップ,(帶把手的)杯子;獎盃,N5,katakana
n5_egg_0087,バスケットボール,バスケットボール,ばすけっとぼおる,バスケットボール,籃球,N5,katakana
n5_egg_0088,ギター,ギター,ぎたあ,ギター,吉他,N5,katakana
n5_egg_0089,ううん,ううん,ううん,ううん,"不,不是",N5,hiragana
n5_egg_0090,おにぎり,おにぎり,おにぎり,おにぎり,飯糰,N5,hiragana
n5_egg_0091,おなか,おなか,おなか,おなか,"肚子,腸胃",N5,hiragana
n5_egg_0092,ピザ,ピザ,ぴざ,ピザ,披薩,N5,katakana
n5_egg_0093,グラム,グラム,ぐらむ,グラム,"克,公克",N5,katakana
n5_egg_0094,いちご,いちご,いちご,いちご,草莓,N5,hiragana
n5_egg_0095,あと,あと,あと,あと,"還有,另外",N5,hiragana
n5_egg_0096,シャワー,シャワー,しゃわあ,シャワー,淋浴,N5,katakana
n5_egg_0097,のみもの,飲み物,のみもの,のみもの,飲料,N5,kanji
n5_egg_0098,たべもの,食べ物,たべもの,たべもの,"食物,食品",N5,kanji
n5_egg_0099,まず,まず,まず,まず,"首先;大概,大致",N5,hiragana
n5_egg_0100,まっすぐ,まっすぐ,まっすぐ,まっすぐ,筆直;直接,N5,hiragana
n5_egg_0101,メートル,メートル,めえとる,メートル,公尺,N5,katakana
n5_egg_0102,よる,よる,よる,よる,由於;根據;取決於,N5,hiragana
n5_egg_0103,よろしく,よろしく,よろしく,よろしく,適當地;請關照,N5,hiragana
n5_egg_0104,しょうゆ,しょうゆ,しょうゆ,しょうゆ,醬油,N5,hiragana
n5_egg_0105,すいか,すいか,すいか,すいか,西瓜,N5,hiragana
n5_egg_0106,みそ,みそ,みそ,みそ,"醬,味噌",N5,hiragana
n5_egg_0107,ほか,ほか,ほか,ほか,其他;別處,N5,hiragana
n5_egg_0108,うち,うち,うち,うち,"家,家庭,自己家(家人)",N5,hiragana
n5_egg_0109,する,する,する,する,做,N5,hiragana
n5_egg_0110,では,では,では,では,"那麼,那樣的話",N5,hiragana
n5_egg_0111,タクシー,タクシー,たくしい,タクシー,計程車,N5,katakana
n5_egg_0112,つまらない,つまらない,つまらない,つまらない,"無聊的;不值錢的,微薄的",N5,hiragana
n5_egg_0113,どうやって,どうやって,どうやって,どうやって,怎麼(做),N5,hiragana
n5_egg_0114,それでは,それでは,それでは,それでは,"那麼,那樣的話",N5,hiragana
n5_egg_0115,じゃ,じゃ,じゃ,じゃ,那麼,N5,hiragana
n5_egg_0116,ない,ない,ない,ない,"沒有,缺少",N5,hiragana
n5_egg_0117,にぎやか,にぎやか,にぎやか,にぎやか,"熱鬧,繁華",N5,hiragana
n5_egg_0118,ねえ,ねえ,ねえ,ねえ,"(打招呼時)喂,唉",N5,hiragana
n5_egg_0119,ニュース,ニュース,にゅうす,ニュース,新聞消息;新聞報導,N5,katakana
n5_egg_0120,すし,すし,すし,すし,壽司,N5,hiragana
n5_egg_0121,ページ,ページ,ぺえじ,ページ,"頁,頁面",N5,katakana
n5_egg_0122,はな,鼻,はな,はな,鼻子,N5,kanji
n5_egg_0123,かみ,髪,かみ,かみ,頭髮,N5,kanji
n5_egg_0124,こん,今,こん,こん,"現......,本......",N5,kanji
n5_egg_0125,かり,借り,かり,かり,"借款,欠債,賒帳;欠人情",N5,kanji
n5_egg_0126,かたい,固い,かたい,かたい,"結合緊密的;堅固的,堅定的;頑固的",N5,kanji
n5_egg_0127,にち,日,にち,にち,......號;......天;日本;星期日,N5,kanji
n5_egg_0128,なにも,何も,なにも,なにも,什麼(也不);(不)特別,N5,kanji
n5_egg_0129,おねがい,お願い,おねがい,おねがい,"求,請求",N5,kanji
n5_egg_0130,ばすてい,バス停,ばすてい,ばすてい,公車站,N5,kanji
n5_egg_0131,ください,下さい,ください,ください,請給(我);請......,N5,kanji
n5_egg_0132,かんじ,感じ,かんじ,かんじ,感覺;印象,N5,kanji
n5_egg_0133,ひ,日,ひ,ひ,太陽;白天;天,N5,kanji
n5_egg_0134,つく,付く,つく,つく,"附著,沾上;跟隨",N5,kanji
n5_egg_0135,やさしい,優しい,やさしい,やさしい,"溫柔的,體貼的;優美的",N5,kanji
n5_egg_0136,けしゴム,消しゴム,けしごむ,けしごむ,橡皮擦,N5,kanji
n5_egg_0137,かぜ,風邪,かぜ,かぜ,感冒,N5,kanji
n5_egg_0138,ただいま,ただ今,ただいま,ただいま,剛剛;現在;立刻;(ただいま)我回來了,N5,kanji
n5_egg_0139,もうすこし,もう少し,もうすこし,もうすこし,"再稍微;差一點,幾乎",N5,kanji
n5_egg_0140,はれる,晴れる,はれる,はれる,天氣放晴;心情愉快,N5,kanji
n5_egg_0141,くださる,くださる,くださる,くださる,"給予,賜予",N5,hiragana
n5_egg_0142,きる,切る,きる,きる,"切,割;中斷,關閉",N5,kanji
n5_egg_0143,わかい,若い,わかい,わかい,年輕的;年幼的;幼稚的,N5,kanji
n5_egg_0144,かかる,掛かる,かかる,かかる,花費;懸掛著;鎖著、上了鎖,N5,kanji
n5_egg_0145,つける,付ける,つける,つける,裝上;附上;塗上;寫上;戴上或配戴,N5,kanji
n5_egg_0146,はし,箸,はし,はし,筷子,N5,kanji
n5_egg_0147,ならぶ,並ぶ,ならぶ,ならぶ,"排隊,排列",N5,kanji
n5_egg_0148,とし,年,とし,とし,年;年齡,N5,kanji
n5_egg_0149,ゆうめい,有名,ゆうめい,ゆうめい,有名的,N5,kanji
n5_egg_0150,にもつ,荷物,にもつ,にもつ,"行李,貨物",N5,kanji
n5_egg_0151,しゅうかん,週間,しゅうかん,しゅうかん,"周,星期",N5,kanji
n5_egg_0152,ようふく,洋服,ようふく,ようふく,(西裝、褲子、連身裙、裙子等)衣服,N5,kanji
n5_egg_0153,みなみがわ,南側,みなみがわ,みなみがわ,南側、南邊,N5,kanji
n5_egg_0154,なっとう,納豆,なっとう,なっとう,納豆,N5,kanji
n5_egg_0155,しゃいん,社員,しゃいん,しゃいん,公司職員,N5,kanji
n5_egg_0156,ほんとう,本当,ほんとう,ほんとう,"真實,事實,真的",N5,kanji
n5_egg_0157,ほんだな,本棚,ほんだな,ほんだな,"書櫃,書架",N5,kanji
n5_egg_0158,まいつき,毎月,まいつき,まいつき,每個月,N5,kanji
n5_egg_0159,まいとし,毎年,まいとし,まいとし,每年,N5,kanji
n5_egg_0160,かし,菓子,かし,かし,"點心,糕點",N5,kanji
n5_egg_0161,きたがわ,北側,きたがわ,きたがわ,"北方,北側",N5,kanji
n5_egg_0162,やおや,八百屋,やおや,やおや,蔬菜水果店,N5,kanji
n5_egg_0163,でんわばんごう,電話番号,でんわばんごう,でんわばんごう,電話號碼,N5,kanji
n5_egg_0164,とまる,泊まる,とまる,とまる,住宿、過夜,N5,kanji
