id,reading,writing,normalizedReading,playReading,zh,level,script
n2_egg_0039,やつ,やつ,やつ,やつ,"傢伙,那小子;那個",N2,hiragana
n2_egg_0040,とびら,扉,とびら,とびら,門;扉頁,N2,kanji
n2_egg_0041,たたかい,戦い,たたかい,たたかい,"戰鬥,戰爭",N2,kanji
n2_egg_0042,ふるえる,震える,ふるえる,ふるえる,震動;發抖,N2,kanji
n2_egg_0043,ぜんしん,全身,ぜんしん,ぜんしん,全身,N2,kanji
n2_egg_0044,いやいや,いやいや,いやいや,いやいや,"不情願,勉強",N2,hiragana
n2_egg_0045,もはや,もはや,もはや,もはや,(事到如今)已經,N2,hiragana
n2_egg_0046,あるいは,あるいは,あるいは,あるいは,或者,N2,hiragana
n2_egg_0047,やみ,闇,やみ,やみ,黑夜;沒有希望;黑市交易,N2,kanji
n2_egg_0048,しかい,視界,しかい,しかい,"視野,眼界",N2,kanji
n2_egg_0049,さきほど,先ほど,さきほど,さきほど,剛才,N2,kanji
n2_egg_0050,タイミング,タイミング,たいみんぐ,タイミング,時機,N2,katakana
n2_egg_0051,わずか,わずか,わずか,わずか,"一點點,稍微;終於,勉強;僅僅",N2,hiragana
n2_egg_0052,くうかん,空間,くうかん,くうかん,空間,N2,kanji
n2_egg_0053,まきこむ,巻き込む,まきこむ,まきこむ,捲入;牽連,N2,kanji
n2_egg_0054,どうし,同士,どうし,どうし,"......同伴,具有共同關係的人",N2,kanji
n2_egg_0055,ともかく,ともかく,ともかく,ともかく,"無論如何,總之;先不管,暫且不談",N2,hiragana
n2_egg_0056,どころか,どころか,どころか,どころか,"豈止......,非但......",N2,hiragana
n2_egg_0057,ただし,ただし,ただし,ただし,"但,但是",N2,hiragana
n2_egg_0058,こい,恋,こい,こい,"戀愛,愛情",N2,kanji
n2_egg_0059,みごと,見事,みごと,みごと,"漂亮,巧妙,出色;(反語)完全",N2,kanji
n2_egg_0060,ぬし,主,ぬし,ぬし,"......的擁有人,所有者;主人",N2,kanji
n2_egg_0061,しこう,思考,しこう,しこう,"思考,考慮",N2,kanji
n2_egg_0062,おいかける,追いかける,おいかける,おいかける,追趕,N2,kanji
n2_egg_0063,しょうたい,正体,しょうたい,しょうたい,"原形,真面目;意識",N2,kanji
n2_egg_0064,かんぺき,完璧,かんぺき,かんぺき,完美,N2,kanji
n2_egg_0065,どうにか,どうにか,どうにか,どうにか,"設法;總算,勉強",N2,hiragana
n2_egg_0066,じたい,自体,じたい,じたい,自身,N2,kanji
n2_egg_0067,りょうかい,了解,りょうかい,りょうかい,"了解,明白,理解;諒解,認可",N2,kanji
n2_egg_0068,みため,見た目,みため,みため,"外表,外觀,表面",N2,kanji
n2_egg_0069,みまもる,見守る,みまもる,みまもる,"注視;關懷,關注",N2,kanji
n2_egg_0070,さいあく,最悪,さいあく,さいあく,"最壞,最糟",N2,kanji
n2_egg_0071,このよ,この世,このよ,このよ,"人世,今世,此生",N2,kanji
n2_egg_0072,じてん,時点,じてん,じてん,時間點,N2,kanji
n2_egg_0073,どうよう,動揺,どうよう,どうよう,"顛簸,搖擺;動搖,不安",N2,kanji
n2_egg_0074,かくしん,確信,かくしん,かくしん,"確信,有信心",N2,kanji
n2_egg_0075,あくまで,あくまで,あくまで,あくまで,"始終,徹底",N2,hiragana
n2_egg_0076,ますます,ますます,ますます,ますます,"越來越,更加",N2,hiragana
n2_egg_0077,こたえる,応える,こたえる,こたえる,"響應,反應;強烈地感受到",N2,kanji
n2_egg_0078,よかん,予感,よかん,よかん,預感,N2,kanji
n2_egg_0079,いし,意思,いし,いし,"意思,想法",N2,kanji
n2_egg_0080,きずつける,傷つける,きずつける,きずつける,使......負傷;損壞;傷害,N2,kanji
n2_egg_0081,さぐる,探る,さぐる,さぐる,"摸;試探,偵查;探訪",N2,kanji
n2_egg_0082,はたす,果たす,はたす,はたす,"完成,實現;光,盡",N2,kanji
n2_egg_0083,ほんの,ほんの,ほんの,ほんの,"少許,一點點,僅僅",N2,hiragana
n2_egg_0084,きく,効く,きく,きく,有效,N2,kanji
n2_egg_0085,ぶか,部下,ぶか,ぶか,"部下,下屬",N2,kanji
n2_egg_0086,もれる,漏れる,もれる,もれる,漏;走漏;遺漏;被排除,N2,kanji
n2_egg_0087,こめる,込める,こめる,こめる,(感情、熱情等)集中;包括在內;裝填,N2,kanji
n2_egg_0088,ちじょう,地上,ちじょう,ちじょう,地上,N2,kanji
n2_egg_0089,あじわう,味わう,あじわう,あじわう,品嚐;鑑賞;體驗,N2,kanji
n2_egg_0090,なんだか,何だか,なんだか,なんだか,"不知為何,總覺得",N2,kanji
n2_egg_0091,たまたま,たまたま,たまたま,たまたま,"偶然,碰巧;偶爾",N2,hiragana
n2_egg_0092,だいぶ,だいぶ,だいぶ,だいぶ,"很,相當",N2,hiragana
n2_egg_0093,きずつく,傷つく,きずつく,きずつく,負傷;損壞;受創傷,N2,kanji
n2_egg_0094,けつい,決意,けつい,けつい,"決意,決心",N2,kanji
n2_egg_0095,さす,刺す,さす,さす,"刺,穿",N2,kanji
n2_egg_0096,いわかん,違和感,いわかん,いわかん,"不協調的感覺,異樣的感覺",N2,kanji
n2_egg_0097,いいわけ,言い訳,いいわけ,いいわけ,"辯解,辯白",N2,kanji
n2_egg_0098,いかにも,いかにも,いかにも,いかにも,"實在,真的;果然,的確",N2,hiragana
n2_egg_0099,かくほ,確保,かくほ,かくほ,確保,N2,kanji
n2_egg_0100,そまる,染まる,そまる,そまる,染上;沾染,N2,kanji
n2_egg_0101,きみょう,奇妙,きみょう,きみょう,"奇怪的;奇妙的,不可思議的",N2,kanji
n2_egg_0102,やくめ,役目,やくめ,やくめ,"任務,職責;功能,作用",N2,kanji
n2_egg_0103,かりに,仮に,かりに,かりに,"假如;臨時,姑且",N2,kanji
n2_egg_0104,みたす,満たす,みたす,みたす,"充滿,填滿;滿足",N2,kanji
n2_egg_0105,てらす,照らす,てらす,てらす,"照亮,照射;(...に照らして)對比,參照",N2,kanji
n2_egg_0106,あえて,あえて,あえて,あえて,"敢於,硬,勉強;並(不)",N2,hiragana
n2_egg_0107,とっくに,とっくに,とっくに,とっくに,"很早,早就",N2,hiragana
n2_egg_0108,のう,脳,のう,のう,腦;頭腦,N2,kanji
n2_egg_0109,してき,指摘,してき,してき,"指出,指正",N2,kanji
n2_egg_0110,めいじる,命じる,めいじる,めいじる,命令;任命,N2,kanji
n2_egg_0111,あっとうてき,圧倒的,あっとうてき,あっとうてき,"壓倒的,絕對的",N2,kanji
n2_egg_0112,ないぶ,内部,ないぶ,ないぶ,內部,N2,kanji
n2_egg_0113,みちびく,導く,みちびく,みちびく,引路;指導;引導;引出,N2,kanji
n2_egg_0114,ほうっておく,放っておく,ほうっておく,ほうっておく,"放在一邊,棄之不管",N2,kanji
n2_egg_0115,こうしょう,交渉,こうしょう,こうしょう,"談判,交涉",N2,kanji
n2_egg_0116,どうにも,どうにも,どうにも,どうにも,"無論如何也(不);(表示困惑)的確,實在",N2,hiragana
n2_egg_0117,つながる,つながる,つながる,つながる,連接;有關聯,N2,hiragana
n2_egg_0118,わく,湧く,わく,わく,"冒出,湧現;產生",N2,kanji
n2_egg_0119,かわす,交わす,かわす,かわす,"交,交換;交叉,交織",N2,kanji
n2_egg_0120,せっする,接する,せっする,せっする,毗鄰;接觸;接待,N2,kanji
n2_egg_0121,もりあがる,盛り上がる,もりあがる,もりあがる,"堆起,隆起;氣氛高漲",N2,kanji
n2_egg_0122,えいぞう,映像,えいぞう,えいぞう,"影像,畫面",N2,kanji
n2_egg_0123,おちこむ,落ち込む,おちこむ,おちこむ,"掉進;下陷;跌落,下降;(情緒)低落",N2,kanji
n2_egg_0124,のがれる,逃れる,のがれる,のがれる,"逃脫,擺脫;逃避",N2,kanji
n2_egg_0125,からむ,絡む,からむ,からむ,纏在......上;牽涉;胡攪蠻纏,N2,kanji
n2_egg_0126,いばしょ,居場所,いばしょ,いばしょ,"住處,行蹤",N2,kanji
n2_egg_0127,あっというま,あっという間,あっというま,あっというま,"眨眼間,轉眼間",N2,kanji
n2_egg_0128,むいしき,無意識,むいしき,むいしき,無意識;不經意間,N2,kanji
n2_egg_0129,せってい,設定,せってい,せってい,"設定,訂立",N2,kanji
n2_egg_0130,おう,負う,おう,おう,背;承擔;蒙受;仰賴,N2,kanji
n2_egg_0131,いちいち,いちいち,いちいち,いちいち,"一一,逐一",N2,hiragana
n2_egg_0132,こなす,こなす,こなす,こなす,消化;運用自如;完成工作;熟練地......,N2,hiragana
n2_egg_0133,いと,意図,いと,いと,"意圖,打算(做)",N2,kanji
n2_egg_0134,はなす,放す,はなす,はなす,放開;置之不理,N2,kanji
n2_egg_0135,くわわる,加わる,くわわる,くわわる,增加;加入,N2,kanji
n2_egg_0136,きょうりょく,強力,きょうりょく,きょうりょく,強有力,N2,kanji
n2_egg_0137,どうい,同意,どうい,どうい,"相同的意思;同意,贊成",N2,kanji
n2_egg_0138,えん,縁,えん,えん,"緣,緣分",N2,kanji
n2_egg_0139,つうじょう,通常,つうじょう,つうじょう,"通常,平常",N2,kanji
n2_egg_0140,ちからづよい,力強い,ちからづよい,ちからづよい,強有力;心裡踏實,N2,kanji
n2_egg_0141,どこまでも,どこまでも,どこまでも,どこまでも,"到哪裡都;始終,堅決",N2,hiragana
n2_egg_0142,いかに,いかに,いかに,いかに,如何;多麼,N2,hiragana
n2_egg_0143,づらい,づらい,づらい,づらい,難......,N2,hiragana
n2_egg_0144,いったん,いったん,いったん,いったん,暫時;一旦,N2,hiragana
n2_egg_0145,かいはつ,開発,かいはつ,かいはつ,開發;研發,N2,kanji
n2_egg_0146,きみ,気味,きみ,きみ,"(心身所受的)感觸,心情,情緒",N2,kanji
n2_egg_0147,つくす,尽くす,つくす,つくす,盡力;效力,N2,kanji
n2_egg_0148,いまのところ,今のところ,いまのところ,いまのところ,"(姑且不論將來如何)目前,現階段",N2,kanji
n2_egg_0149,たね,種,たね,たね,種子;原因;素材,N2,kanji
n2_egg_0150,ふしぜん,不自然,ふしぜん,ふしぜん,"不自然,做作",N2,kanji
n2_egg_0151,あげる,挙げる,あげる,あげる,舉起;舉行;列舉;竭盡,N2,kanji
n2_egg_0152,ポイント,ポイント,ぽいんと,ポイント,點;要點;分數,N2,katakana
n2_egg_0153,きっかけ,きっかけ,きっかけ,きっかけ,"開端;機會,契機",N2,hiragana
n2_egg_0154,くっつく,くっつく,くっつく,くっつく,"吸附,黏上;緊靠著,緊跟著",N2,hiragana
n2_egg_0155,いっそ,いっそ,いっそ,いっそ,"乾脆,索性",N2,hiragana
n2_egg_0156,さす,指す,さす,さす,(用手等)指;指名;朝向,N2,kanji
n2_egg_0157,いっぽうてき,一方的,いっぽうてき,いっぽうてき,"單方面的,片面的",N2,kanji
n2_egg_0158,うたがい,疑い,うたがい,うたがい,"疑問,懷疑;嫌疑",N2,kanji
n2_egg_0159,のぞく,除く,のぞく,のぞく,"消除,剷除;除去,除外",N2,kanji
n2_egg_0160,きょうれつ,強烈,きょうれつ,きょうれつ,強烈,N2,kanji
n2_egg_0161,もちぬし,持ち主,もちぬし,もちぬし,"持有者,物主",N2,kanji
n2_egg_0162,にもかかわらず,にもかかわらず,にもかかわらず,にもかかわらず,"儘管......,但是......",N2,hiragana
n2_egg_0163,きょひ,拒否,きょひ,きょひ,"拒絕,否決",N2,kanji
n2_egg_0164,なやみ,悩み,なやみ,なやみ,"煩惱,苦惱",N2,kanji
n2_egg_0165,ていきょう,提供,ていきょう,ていきょう,"提供,給予;(電視節目)贊助",N2,kanji
n2_egg_0166,いかす,生かす,いかす,いかす,"讓......活著;活用,發揮",N2,kanji
n2_egg_0167,さいかい,再開,さいかい,さいかい,"重新進行,恢復",N2,kanji
n2_egg_0168,そえる,添える,そえる,そえる,"附加,增添",N2,kanji
n2_egg_0169,はいりこむ,入り込む,はいりこむ,はいりこむ,"進入,進到裡面",N2,kanji
n2_egg_0170,ふきん,付近,ふきん,ふきん,附近,N2,kanji
n2_egg_0171,ふめい,不明,ふめい,ふめい,"不明,不清楚;無能,愚昧",N2,kanji
n2_egg_0172,くだす,下す,くだす,くだす,"賜,下達(命令、判決等);腹瀉;打敗",N2,kanji
n2_egg_0173,そうてい,想定,そうてい,そうてい,"設想,預期",N2,kanji
n2_egg_0174,ちかづける,近づける,ちかづける,ちかづける,使靠近;使親近,N2,kanji
n2_egg_0175,いちめん,一面,いちめん,いちめん,一面;另一面;全體;頭版,N2,kanji
n2_egg_0176,せっち,設置,せっち,せっち,"安裝,設置;設立",N2,kanji
n2_egg_0177,おいだす,追い出す,おいだす,おいだす,"趕出,趕走",N2,kanji
n2_egg_0178,ほご,保護,ほご,ほご,"保護,庇護",N2,kanji
n2_egg_0179,こじんてき,個人的,こじんてき,こじんてき,個人的,N2,kanji
n2_egg_0180,つとめる,務める,つとめる,つとめる,"擔任,擔當",N2,kanji
n2_egg_0181,たいちょう,体調,たいちょう,たいちょう,身體狀況,N2,kanji
n2_egg_0182,かえって,かえって,かえって,かえって,"反倒,反而",N2,hiragana
n2_egg_0183,じっくり,じっくり,じっくり,じっくり,"慢慢地,仔細地",N2,hiragana
n2_egg_0184,もちこむ,持ち込む,もちこむ,もちこむ,"帶進,攜入;提出(意見、問題等)",N2,kanji
n2_egg_0185,つきる,尽きる,つきる,つきる,"盡,完;到頭,窮盡",N2,kanji
n2_egg_0186,かんじん,肝心,かんじん,かんじん,"重要,關鍵",N2,kanji
n2_egg_0187,せいしつ,性質,せいしつ,せいしつ,"性格,性情;性質",N2,kanji
n2_egg_0188,たいこう,対抗,たいこう,たいこう,"對抗,抗衡",N2,kanji
n2_egg_0189,いっけん,一見,いっけん,いっけん,看一眼;乍看,N2,kanji
n2_egg_0190,かためる,固める,かためる,かためる,"使堅硬,使凝固;堆集一處;堅定,鞏固",N2,kanji
n2_egg_0191,しるす,記す,しるす,しるす,"寫下,記下;銘記",N2,kanji
n2_egg_0192,せいしんてき,精神的,せいしんてき,せいしんてき,"精神上的,精神的",N2,kanji
n2_egg_0193,きょうゆう,共有,きょうゆう,きょうゆう,"共有,共享",N2,kanji
n2_egg_0194,おもいきる,思い切る,おもいきる,おもいきる,"斷念,死心;(思い切って、思い切った)下定決心",N2,kanji
n2_egg_0195,あらそい,争い,あらそい,あらそい,"爭論,糾紛,競爭",N2,kanji
n2_egg_0196,ほんかくてき,本格的,ほんかくてき,ほんかくてき,"正宗的,正統的;正式的",N2,kanji
n2_egg_0197,とうしょ,当初,とうしょ,とうしょ,"當初,最初",N2,kanji
n2_egg_0198,つなぐ,つなぐ,つなぐ,つなぐ,拴;連上;維持,N2,hiragana
n2_egg_0199,たすう,多数,たすう,たすう,"多數,多數人",N2,kanji
n2_egg_0200,こんきょ,根拠,こんきょ,こんきょ,根據,N2,kanji
n2_egg_0201,だいたん,大胆,だいたん,だいたん,"大膽,勇敢",N2,kanji
n2_egg_0202,つとめる,努める,つとめる,つとめる,"盡力,努力",N2,kanji
n2_egg_0203,じもと,地元,じもと,じもと,"當地,本地",N2,kanji
n2_egg_0204,かずかず,数々,かずかず,かずかず,"種種,許多",N2,kanji
n2_egg_0205,ながねん,長年,ながねん,ながねん,多年,N2,kanji
n2_egg_0206,あゆむ,歩む,あゆむ,あゆむ,"走;走過,度過;發展",N2,kanji
n2_egg_0207,めぐまれる,恵まれる,めぐまれる,めぐまれる,被賦予;富有,N2,kanji
n2_egg_0208,ひなん,非難,ひなん,ひなん,責難,N2,kanji
n2_egg_0209,いちじてき,一時的,いちじてき,いちじてき,"一時的,暫時的",N2,kanji
n2_egg_0210,まほう,魔法,まほう,まほう,"魔術,魔法",N2,kanji
n2_egg_0211,がくえん,学園,がくえん,がくえん,"學園,學校",N2,kanji
n2_egg_0212,つぶやく,つぶやく,つぶやく,つぶやく,"(小聲自言自語)嘟囔,嘀咕,碎碎念",N2,hiragana
n2_egg_0213,さいきょう,最強,さいきょう,さいきょう,最強,N2,kanji
n2_egg_0214,イベント,イベント,いべんと,イベント,活動;比賽,N2,katakana
n2_egg_0215,ダメージ,ダメージ,だめえじ,ダメージ,"損壞,破壞,損傷",N2,katakana
n2_egg_0216,ぎゅっと,ぎゅっと,ぎゅっと,ぎゅっと,"用力地擰(握,捆等)",N2,hiragana
n2_egg_0217,きたえる,鍛える,きたえる,きたえる,錘煉;鍛鍊,N2,kanji
n2_egg_0218,だっしゅつ,脱出,だっしゅつ,だっしゅつ,"逃脫,逃出",N2,kanji
n2_egg_0219,みわたす,見渡す,みわたす,みわたす,"遠望,展望",N2,kanji
n2_egg_0220,しゅつげん,出現,しゅつげん,しゅつげん,"出現,顯現出來",N2,kanji
n2_egg_0221,せめる,攻める,せめる,せめる,"攻擊,進攻",N2,kanji
n2_egg_0222,はきだす,吐き出す,はきだす,はきだす,吐出;傾吐,N2,kanji
n2_egg_0223,むすう,無数,むすう,むすう,"無數,無法計量",N2,kanji
n2_egg_0224,そめる,染める,そめる,そめる,"染色,上色;開始,著手",N2,kanji
n2_egg_0225,システム,システム,しすてむ,システム,"體系,系統",N2,katakana
n2_egg_0226,いきのこる,生き残る,いきのこる,いきのこる,倖存,N2,kanji
n2_egg_0227,まじる,混じる,まじる,まじる,"混,雜",N2,kanji
n2_egg_0228,いいきる,言い切る,いいきる,いいきる,"說完;斷言,說死",N2,kanji
n2_egg_0229,せりふ,台詞,せりふ,せりふ,臺詞;說法,N2,kanji
n2_egg_0230,すいこむ,吸い込む,すいこむ,すいこむ,"吸入,吸進,抽;捲入、消失、吞噬",N2,kanji
n2_egg_0231,へんとう,返答,へんとう,へんとう,"回答,回話",N2,kanji
n2_egg_0232,さいかい,再会,さいかい,さいかい,"再會,重逢",N2,kanji
n2_egg_0233,いしょう,衣装,いしょう,いしょう,"服裝;劇裝,戲裝",N2,kanji
n2_egg_0234,そくざ,即座,そくざ,そくざ,"當即,當場",N2,kanji
n2_egg_0235,はんろん,反論,はんろん,はんろん,反駁,N2,kanji
n2_egg_0236,しぐさ,仕草,しぐさ,しぐさ,"動作,舉止,表情",N2,kanji
n2_egg_0237,くらやみ,暗闇,くらやみ,くらやみ,"漆黑,黑暗;暗處;(前途)黯淡",N2,kanji
n2_egg_0238,むりやり,無理やり,むりやり,むりやり,"勉強,強迫",N2,kanji
n2_egg_0239,かすか,かすか,かすか,かすか,"微弱的,模糊的",N2,hiragana
n2_egg_0240,かなう,叶う,かなう,かなう,"實現,達到",N2,kanji
n2_egg_0241,すいそく,推測,すいそく,すいそく,"推測,猜測",N2,kanji
n2_egg_0242,おいつめる,追い詰める,おいつめる,おいつめる,"追逼,追得走投無路",N2,kanji
n2_egg_0243,そざい,素材,そざい,そざい,"原料,素材;題材",N2,kanji
n2_egg_0244,すそ,裾,すそ,すそ,"(衣服的)下擺,褲腳,下端;山麓",N2,kanji
n2_egg_0245,いいかげん,いい加減,いいかげん,いいかげん,"適度;馬虎,敷衍;相當",N2,kanji
n2_egg_0246,ほうかご,放課後,ほうかご,ほうかご,"下課後,放學後",N2,kanji
n2_egg_0247,たどりつく,たどり着く,たどりつく,たどりつく,好不容易走到,N2,kanji
n2_egg_0248,もしくは,もしくは,もしくは,もしくは,或者,N2,hiragana
n2_egg_0249,むれ,群れ,むれ,むれ,"(動物、人的)群,夥",N2,kanji
n2_egg_0250,そこそこ,そこそこ,そこそこ,そこそこ,"草草了事;差強人意;(接尾)大約,左右",N2,hiragana
n2_egg_0251,ネット,ネット,ねっと,ネット,網;網路;球網,N2,katakana
n2_egg_0252,つぐ,継ぐ,つぐ,つぐ,接上;繼承,N2,kanji
n2_egg_0253,しゅじんこう,主人公,しゅじんこう,しゅじんこう,主角,N2,kanji
n2_egg_0254,しばし,しばし,しばし,しばし,"片刻,暫時",N2,hiragana
n2_egg_0255,がいけん,外見,がいけん,がいけん,"外觀,外形",N2,kanji
n2_egg_0256,それどころか,それどころか,それどころか,それどころか,豈止如此,N2,hiragana
n2_egg_0257,えもの,獲物,えもの,えもの,獵物;戰利品,N2,kanji
n2_egg_0258,ゆえに,ゆえに,ゆえに,ゆえに,"所以,故而",N2,hiragana
n2_egg_0259,おしつける,押し付ける,おしつける,おしつける,"用力按,按住;強加於人",N2,kanji
n2_egg_0260,ほんしん,本心,ほんしん,ほんしん,"本心,真心;良心",N2,kanji
n2_egg_0261,ほんね,本音,ほんね,ほんね,真心話,N2,kanji
n2_egg_0262,てわたす,手渡す,てわたす,てわたす,親手交給,N2,kanji
n2_egg_0263,かいちょう,会長,かいちょう,かいちょう,會長,N2,kanji
n2_egg_0264,かんがえこむ,考え込む,かんがえこむ,かんがえこむ,沉思,N2,kanji
n2_egg_0265,いいきかせる,言い聞かせる,いいきかせる,いいきかせる,"說給......聽,勸說,忠告,開導,教誨",N2,kanji
n2_egg_0266,ひろう,疲労,ひろう,ひろう,疲勞,N2,kanji
n2_egg_0267,そうぐう,遭遇,そうぐう,そうぐう,"遭遇,遇到",N2,kanji
n2_egg_0268,すうにん,数人,すうにん,すうにん,"(三四個人,或者五六個人)數人",N2,kanji
n2_egg_0269,てばなす,手放す,てばなす,てばなす,"放手;賣掉,轉讓;放下",N2,kanji
n2_egg_0270,みぬく,見抜く,みぬく,みぬく,"看穿,看透",N2,kanji
n2_egg_0271,ひとくち,一口,ひとくち,ひとくち,"一口;一點;一句話;一股,一份",N2,kanji
n2_egg_0272,まぼろし,幻,まぼろし,まぼろし,幻影;虛幻,N2,kanji
n2_egg_0273,そらす,そらす,そらす,そらす,轉移,N2,hiragana
n2_egg_0274,こう,高,こう,こう,高......,N2,kanji
n2_egg_0275,きく,利く,きく,きく,"能幹,有效,好用;辦得到",N2,kanji
n2_egg_0276,カウンター,カウンター,かうんたあ,カウンター,"收款處,櫃檯",N2,katakana
n2_egg_0277,めくる,めくる,めくる,めくる,"翻起,揭起",N2,hiragana
n2_egg_0278,とらえる,捕らえる,とらえる,とらえる,"抓住,逮住;捕捉,掌握",N2,kanji
n2_egg_0279,こうてい,肯定,こうてい,こうてい,"承認,肯定",N2,kanji
n2_egg_0280,こどく,孤独,こどく,こどく,孤獨,N2,kanji
n2_egg_0281,かしこまる,かしこまる,かしこまる,かしこまる,"恭敬,拘謹;知道了",N2,hiragana
n2_egg_0282,ゆびさす,指差す,ゆびさす,ゆびさす,用手指,N2,kanji
n2_egg_0283,みはる,見張る,みはる,みはる,(「目を見張る」の形で)瞠目而視;監視,N2,kanji
n2_egg_0284,まぢか,間近,まぢか,まぢか,"臨近,眼前",N2,kanji
n2_egg_0285,ほんのう,本能,ほんのう,ほんのう,本能,N2,kanji
n2_egg_0286,こてい,固定,こてい,こてい,固定,N2,kanji
n2_egg_0287,つくる,造る,つくる,つくる,"(大型建築、橋樑、船舶、庭園、公園、酒等)造,建",N2,kanji
n2_egg_0288,トラブル,トラブル,とらぶる,トラブル,"麻煩,糾紛;故障",N2,katakana
n2_egg_0289,かん,勘,かん,かん,"直覺,第六感",N2,kanji
n2_egg_0290,きょうみぶかい,興味深い,きょうみぶかい,きょうみぶかい,"很有興趣的,頗有意思的",N2,kanji
n2_egg_0291,えんじる,演じる,えんじる,えんじる,"扮演;做出,造成",N2,kanji
n2_egg_0292,とおざかる,遠ざかる,とおざかる,とおざかる,遠離;疏遠,N2,kanji
n2_egg_0293,なんらか,何らか,なんらか,なんらか,"稍微,一些",N2,kanji
n2_egg_0294,あくい,悪意,あくい,あくい,惡意;惡意歪曲,N2,kanji
n2_egg_0295,なきごえ,鳴き声,なきごえ,なきごえ,"(蟲、鳥、獸等的)叫聲,鳴叫聲",N2,kanji
n2_egg_0296,うかびあがる,浮かび上がる,うかびあがる,うかびあがる,浮出;浮現出;翻身,N2,kanji
n2_egg_0297,ひきとる,引き取る,ひきとる,ひきとる,"回去;取回;收養,領養",N2,kanji
n2_egg_0298,かんじとる,感じ取る,かんじとる,かんじとる,"感受到,感覺到",N2,kanji
n2_egg_0299,こがら,小柄,こがら,こがら,身材矮小;小花紋,N2,kanji
n2_egg_0300,かたむく,傾く,かたむく,かたむく,傾斜;傾向於......;(日、月)西斜;衰落,N2,kanji
n2_egg_0301,せっきょう,説教,せっきょう,せっきょう,(宗教)說教;教訓,N2,kanji
n2_egg_0302,さっかく,錯覚,さっかく,さっかく,"錯覺,誤認為",N2,kanji
n2_egg_0303,とうたつ,到達,とうたつ,とうたつ,"達到,到達",N2,kanji
n2_egg_0304,ふかい,不快,ふかい,ふかい,不愉快;身體不適,N2,kanji
