id,reading,writing,normalizedReading,playReading,zh,level,script
n1_egg_0035,くしょう,苦笑,くしょう,くしょう,苦笑,N1,kanji
n1_egg_0036,ゆびさき,指先,ゆびさき,ゆびさき,指尖、手指尖,N1,kanji
n1_egg_0037,みまわす,見回す,みまわす,みまわす,環視、四處查看,N1,kanji
n1_egg_0038,はつどう,発動,はつどう,はつどう,發動、啟動；行使,N1,kanji
n1_egg_0039,あんど,安堵,あんど,あんど,放心、安心,N1,kanji
n1_egg_0040,おやじ,親父,おやじ,おやじ,父親；大叔、老頭；老闆、頭目,N1,kanji
n1_egg_0041,ふりまわす,振り回す,ふりまわす,ふりまわす,揮舞；濫用、炫耀；擺布,N1,kanji
n1_egg_0042,きがつく,気が付く,きがつく,きがつく,注意到、發覺；恢復意識、回過神,N1,kanji
n1_egg_0043,かけよる,駆け寄る,かけよる,かけよる,跑近、跑到跟前,N1,kanji
n1_egg_0044,こんわく,困惑,こんわく,こんわく,困惑、不知所措,N1,kanji
n1_egg_0045,だいち,大地,だいち,だいち,大地、土地,N1,kanji
n1_egg_0046,にんむ,任務,にんむ,にんむ,任務、職責,N1,kanji
n1_egg_0047,ふきげん,不機嫌,ふきげん,ふきげん,不高興、心情不好,N1,kanji
n1_egg_0048,かいひ,回避,かいひ,かいひ,迴避、避免；推卸,N1,kanji
n1_egg_0049,ちらり,ちらり,ちらり,ちらり,一閃、一晃；稍微、瞥見,N1,hiragana
n1_egg_0050,ひがいしゃ,被害者,ひがいしゃ,ひがいしゃ,受害者、被害人；災民,N1,kanji
n1_egg_0051,てのひら,手のひら,てのひら,てのひら,手掌、掌心,N1,kanji
n1_egg_0052,つきだす,突き出す,つきだす,つきだす,伸出、探出；推出；押送,N1,kanji
n1_egg_0053,ぼうぎょ,防御,ぼうぎょ,ぼうぎょ,防禦、防守,N1,kanji
n1_egg_0054,いどむ,挑む,いどむ,いどむ,挑戰；挑釁,N1,kanji
n1_egg_0055,そうび,装備,そうび,そうび,裝備、配備,N1,kanji
n1_egg_0056,おびる,帯びる,おびる,おびる,帶有；肩負、承擔,N1,kanji
n1_egg_0057,きまずい,気まずい,きまずい,きまずい,尷尬、不自在；關係彆扭,N1,kanji
n1_egg_0058,たいき,待機,たいき,たいき,待命；等待時機,N1,kanji
n1_egg_0059,ぼうそう,暴走,ぼうそう,ぼうそう,暴衝；失控；魯莽行動,N1,kanji
n1_egg_0060,わな,罠,わな,わな,陷阱；圈套,N1,kanji
n1_egg_0061,かんせい,歓声,かんせい,かんせい,歡呼聲,N1,kanji
n1_egg_0062,ふるう,振るう,ふるう,ふるう,揮動；發揮；振興、興盛,N1,kanji
n1_egg_0063,ほうかい,崩壊,ほうかい,ほうかい,崩潰、瓦解,N1,kanji
n1_egg_0064,せすじ,背筋,せすじ,せすじ,背部、脊背；背脊,N1,kanji
n1_egg_0065,やたら,やたら,やたら,やたら,胡亂、隨便；過度、非常,N1,hiragana
n1_egg_0066,みすてる,見捨てる,みすてる,みすてる,拋棄、棄之不顧,N1,kanji
n1_egg_0067,ふみこむ,踏み込む,ふみこむ,ふみこむ,踏入；深入；闖入；踩進,N1,kanji
n1_egg_0068,まなざし,眼差し,まなざし,まなざし,眼神、目光,N1,kanji
n1_egg_0069,まんがいち,万が一,まんがいち,まんがいち,萬一、以防萬一,N1,kanji
n1_egg_0070,ぐっと,ぐっと,ぐっと,ぐっと,用力地、一口氣；大幅地；更加,N1,hiragana
n1_egg_0071,ルート,ルート,るうと,ルート,路線；途徑、管道；根源,N1,katakana
n1_egg_0072,かめん,仮面,かめん,かめん,面具；假面、偽裝,N1,kanji
n1_egg_0073,みすえる,見据える,みすえる,みすえる,盯著看；看清、看準,N1,kanji
n1_egg_0074,すんぜん,寸前,すんぜん,すんぜん,即將發生前、臨近、前一刻,N1,kanji
n1_egg_0075,ひきよせる,引き寄せる,ひきよせる,ひきよせる,拉近、拉到身邊；吸引,N1,kanji
n1_egg_0076,ばけもの,化け物,ばけもの,ばけもの,怪物、妖怪；異常厲害的人,N1,kanji
n1_egg_0077,ふういん,封印,ふういん,ふういん,封印；封條；封存,N1,kanji
n1_egg_0078,かいぶつ,怪物,かいぶつ,かいぶつ,怪物；怪傑、非凡人物,N1,kanji
n1_egg_0079,しがみつく,しがみつく,しがみつく,しがみつく,緊抓不放；依附、死守,N1,hiragana
n1_egg_0080,いちぞく,一族,いちぞく,いちぞく,一族、整個家族；同族,N1,kanji
n1_egg_0081,すぐさま,すぐさま,すぐさま,すぐさま,立刻、馬上,N1,hiragana
n1_egg_0082,とじこめる,閉じ込める,とじこめる,とじこめる,關在裡面、困住,N1,kanji
n1_egg_0083,あしどり,足取り,あしどり,あしどり,腳步；行蹤；行情走勢,N1,kanji
n1_egg_0084,むろん,むろん,むろん,むろん,當然、不用說,N1,hiragana
n1_egg_0085,つかえる,仕える,つかえる,つかえる,服侍、侍奉；任職、服務於,N1,kanji
n1_egg_0086,ばか,ばか,ばか,ばか,笨、傻；荒唐；過度、非常,N1,hiragana
n1_egg_0087,はしゃぐ,はしゃぐ,はしゃぐ,はしゃぐ,興奮喧鬧；乾燥,N1,hiragana
n1_egg_0088,ひきぬく,引き抜く,ひきぬく,ひきぬく,拔出；挖角、延攬,N1,kanji
n1_egg_0089,だんげん,断言,だんげん,だんげん,斷言、斷定,N1,kanji
n1_egg_0090,せいぎょ,制御,せいぎょ,せいぎょ,控制、調節,N1,kanji
n1_egg_0091,みせつける,見せつける,みせつける,みせつける,炫耀、故意展示,N1,kanji
n1_egg_0092,フォロー,フォロー,ふぉろお,フォロー,支援、補位；追蹤；後續處理,N1,katakana
n1_egg_0093,どうこう,同行,どうこう,どうこう,同行、一起前往,N1,kanji
n1_egg_0094,ちゅうちょ,躊躇,ちゅうちょ,ちゅうちょ,猶豫、躊躇,N1,kanji
n1_egg_0095,さんざん,散々,さんざん,さんざん,狠狠地；非常糟、狼狽；徹底地,N1,kanji
n1_egg_0096,しんそこ,心底,しんそこ,しんそこ,心底、打從心裡,N1,kanji
n1_egg_0097,ふしん,不審,ふしん,ふしん,可疑；疑惑、不信任,N1,kanji
n1_egg_0098,じゅうにん,住人,じゅうにん,じゅうにん,居民、住戶,N1,kanji
n1_egg_0099,そうさ,捜査,そうさ,そうさ,搜查、偵查,N1,kanji
n1_egg_0100,もくげき,目撃,もくげき,もくげき,目擊、親眼看見,N1,kanji
n1_egg_0101,よこがお,横顔,よこがお,よこがお,側臉；人物側寫、簡介,N1,kanji
n1_egg_0102,とぎれる,途切れる,とぎれる,とぎれる,中斷、間斷,N1,kanji
n1_egg_0103,はっと,はっと,はっと,はっと,突然驚覺；嚇一跳,N1,hiragana
n1_egg_0104,ばつ,罰,ばつ,ばつ,處罰、懲罰；報應,N1,kanji
n1_egg_0105,ちゅうこく,忠告,ちゅうこく,ちゅうこく,忠告、勸告,N1,kanji
n1_egg_0106,みあたる,見当たる,みあたる,みあたる,找得到、看得到,N1,kanji
n1_egg_0107,あおぐ,仰ぐ,あおぐ,あおぐ,仰望；尊敬、推崇；請求；仰賴,N1,kanji
n1_egg_0108,のうり,脳裏,のうり,のうり,腦海、心頭,N1,kanji
n1_egg_0109,わ,輪,わ,わ,圓圈、環；輪子；圈子,N1,kanji
n1_egg_0110,ゆうが,優雅,ゆうが,ゆうが,優雅；悠閒從容,N1,kanji
n1_egg_0111,のぼる,昇る,のぼる,のぼる,升起；晉升,N1,kanji
n1_egg_0112,ゆうどう,誘導,ゆうどう,ゆうどう,引導、誘導,N1,kanji
n1_egg_0113,しょうどう,衝動,しょうどう,しょうどう,衝動、一時的念頭,N1,kanji
n1_egg_0114,はんしゃてき,反射的,はんしゃてき,はんしゃてき,反射性的、本能反應的,N1,kanji
n1_egg_0115,さらす,さらす,さらす,さらす,曝曬；暴露、置於危險中,N1,hiragana
n1_egg_0116,なんとも,何とも,なんとも,なんとも,怎麼也；難以形容；真的、實在,N1,kanji
n1_egg_0117,どうぜん,同然,どうぜん,どうぜん,幾乎等同、差不多一樣,N1,kanji
n1_egg_0118,しゅぎょう,修行,しゅぎょう,しゅぎょう,修行、修煉；鑽研,N1,kanji
n1_egg_0119,ここちよい,心地よい,ここちよい,ここちよい,舒適、愜意,N1,kanji
n1_egg_0120,ひそむ,潜む,ひそむ,ひそむ,潛藏、躲藏；隱含,N1,kanji
n1_egg_0121,けげん,怪訝,けげん,けげん,詫異、疑惑,N1,kanji
n1_egg_0122,こうい,好意,こうい,こうい,好意、善意；好感,N1,kanji
n1_egg_0123,よこめ,横目,よこめ,よこめ,側眼、斜眼；冷眼旁觀,N1,kanji
n1_egg_0124,ほろぼす,滅ぼす,ほろぼす,ほろぼす,毀滅、使滅亡,N1,kanji
n1_egg_0125,つつみこむ,包み込む,つつみこむ,つつみこむ,包住、包覆；籠罩,N1,kanji
n1_egg_0126,なんにも,何にも,なんにも,なんにも,什麼也不；完全不,N1,kanji
n1_egg_0127,こどう,鼓動,こどう,こどう,心跳、搏動；時代脈動,N1,kanji
n1_egg_0128,がんめん,顔面,がんめん,がんめん,臉部、面部,N1,kanji
n1_egg_0129,めせん,目線,めせん,めせん,視線；觀點、角度,N1,kanji
n1_egg_0130,さけびごえ,叫び声,さけびごえ,さけびごえ,叫聲、呼喊聲,N1,kanji
n1_egg_0131,とつにゅう,突入,とつにゅう,とつにゅう,衝入、闖入；進入某階段,N1,kanji
n1_egg_0132,おどす,脅す,おどす,おどす,威脅、恐嚇,N1,kanji
n1_egg_0133,しょくざい,食材,しょくざい,しょくざい,食材,N1,kanji
n1_egg_0134,きづかう,気遣う,きづかう,きづかう,擔心、掛念；顧慮,N1,kanji
n1_egg_0135,なにかしら,何かしら,なにかしら,なにかしら,某種、什麼；不知為何,N1,kanji
n1_egg_0136,いじる,いじる,いじる,いじる,撥弄、擺弄；修改；干涉,N1,hiragana
n1_egg_0137,リスク,リスク,りすく,リスク,風險、危險,N1,katakana
n1_egg_0138,がい,街,がい,がい,街、街區；商店街,N1,kanji
n1_egg_0139,したう,慕う,したう,したう,思慕、懷念；仰慕；追隨,N1,kanji
n1_egg_0140,いいはなつ,言い放つ,いいはなつ,いいはなつ,斷然說出、丟下一句話,N1,kanji
n1_egg_0141,さしこむ,差し込む,さしこむ,さしこむ,光線射入；插入；突然絞痛,N1,kanji
n1_egg_0142,にがわらい,苦笑い,にがわらい,にがわらい,苦笑、苦笑的表情,N1,kanji
n1_egg_0143,こばむ,拒む,こばむ,こばむ,拒絕；阻擋,N1,kanji
n1_egg_0144,はん,班,はん,はん,班、組,N1,kanji
n1_egg_0145,さいげん,再現,さいげん,さいげん,再現、重現；模擬,N1,kanji
n1_egg_0146,でばん,出番,でばん,でばん,出場時機；輪到上場、出面,N1,kanji
n1_egg_0147,こうえい,光栄,こうえい,こうえい,光榮、榮幸,N1,kanji
n1_egg_0148,ライン,ライン,らいん,ライン,線、界線；水準；路線,N1,katakana
n1_egg_0149,しわざ,仕業,しわざ,しわざ,行徑、所為；搞的鬼,N1,kanji
n1_egg_0150,なまいき,生意気,なまいき,なまいき,自大、狂妄；不知分寸,N1,kanji
n1_egg_0151,げんどう,言動,げんどう,げんどう,言行、言語與行動,N1,kanji
n1_egg_0152,ぜっきょう,絶叫,ぜっきょう,ぜっきょう,大聲喊叫、尖叫,N1,kanji
n1_egg_0153,きずな,絆,きずな,きずな,羈絆、情感連結,N1,kanji
n1_egg_0154,はけん,派遣,はけん,はけん,派遣,N1,kanji
n1_egg_0155,はんめい,判明,はんめい,はんめい,判明、查明,N1,kanji
n1_egg_0156,ぎょうし,凝視,ぎょうし,ぎょうし,凝視、注視,N1,kanji
n1_egg_0157,ふり,不利,ふり,ふり,不利,N1,kanji
n1_egg_0158,たんさく,探索,たんさく,たんさく,探索、搜尋,N1,kanji
n1_egg_0159,きんきゅう,緊急,きんきゅう,きんきゅう,緊急、急迫,N1,kanji
n1_egg_0160,ふりそそぐ,降り注ぐ,ふりそそぐ,ふりそそぐ,灑落、傾注；大量落下,N1,kanji
n1_egg_0161,あからさま,あからさま,あからさま,あからさま,明顯、露骨；毫不掩飾,N1,hiragana
n1_egg_0162,ひめる,秘める,ひめる,ひめる,隱藏、深藏；蘊含,N1,kanji
n1_egg_0163,とびおりる,飛び降りる,とびおりる,とびおりる,跳下、跳落,N1,kanji
n1_egg_0164,おもいかえす,思い返す,おもいかえす,おもいかえす,回想；重新考慮、改變主意,N1,kanji
n1_egg_0165,どう,同,どう,どう,同一；該、前述的,N1,kanji
n1_egg_0166,とざす,閉ざす,とざす,とざす,關閉、鎖上；封閉；阻斷,N1,kanji
n1_egg_0167,きどう,起動,きどう,きどう,啟動、開機,N1,kanji
n1_egg_0168,てきい,敵意,てきい,てきい,敵意、敵對心,N1,kanji
n1_egg_0169,たいじ,対峙,たいじ,たいじ,對峙、相持,N1,kanji
n1_egg_0170,きりだす,切り出す,きりだす,きりだす,切出、砍出；開口說出,N1,kanji
n1_egg_0171,ひろう,披露,ひろう,ひろう,發表、公開展示；宴客宣布,N1,kanji
n1_egg_0172,しき,指揮,しき,しき,指揮、領導,N1,kanji
n1_egg_0173,てがかり,手がかり,てがかり,てがかり,線索、頭緒；抓手、攀附處,N1,kanji
n1_egg_0174,お,尾,お,お,尾巴；尾端、末尾,N1,kanji
n1_egg_0175,ぎこちない,ぎこちない,ぎこちない,ぎこちない,笨拙、生硬；不流暢,N1,hiragana
n1_egg_0176,ようせい,要請,ようせい,ようせい,請求、要求,N1,kanji
n1_egg_0177,てったい,撤退,てったい,てったい,撤退、退出,N1,kanji
n1_egg_0178,しりぞく,退く,しりぞく,しりぞく,退後、離開；退職、退出,N1,kanji
n1_egg_0179,ぞんじる,存じる,ぞんじる,ぞんじる,認為；知道、認識的謙讓語,N1,kanji
n1_egg_0180,かいらく,快楽,かいらく,かいらく,快樂、享樂,N1,kanji
n1_egg_0181,ひ,非,ひ,ひ,錯誤、過失；不對；非議,N1,kanji
n1_egg_0182,そぶり,素振り,そぶり,そぶり,神態、樣子、舉止,N1,kanji
n1_egg_0183,しょにち,初日,しょにち,しょにち,第一天；初次日；相撲開幕日,N1,kanji
n1_egg_0184,すむ,澄む,すむ,すむ,清澈；清亮；平靜、清爽,N1,kanji
n1_egg_0185,しこむ,仕込む,しこむ,しこむ,訓練、教會；事先準備；進貨、釀造,N1,kanji
n1_egg_0186,きょてん,拠点,きょてん,きょてん,據點、基地,N1,kanji
n1_egg_0187,むぼうび,無防備,むぼうび,むぼうび,毫無防備、沒有防備,N1,kanji
n1_egg_0188,どうり,道理,どうり,どうり,道理、合理性,N1,kanji
n1_egg_0189,うしろすがた,後ろ姿,うしろすがた,うしろすがた,背影,N1,kanji
n1_egg_0190,なにげない,何げない,なにげない,なにげない,不經意、無心；若無其事,N1,kanji
n1_egg_0191,ちょくげき,直撃,ちょくげき,ちょくげき,直擊、直接打擊,N1,kanji
n1_egg_0192,はっしゃ,発射,はっしゃ,はっしゃ,發射,N1,kanji
n1_egg_0193,しゅんじ,瞬時,しゅんじ,しゅんじ,瞬間、轉瞬間,N1,kanji
n1_egg_0194,けつまつ,結末,けつまつ,けつまつ,結局、結果；收尾,N1,kanji
n1_egg_0195,てんしゅ,店主,てんしゅ,てんしゅ,店主、店老闆,N1,kanji
n1_egg_0196,ろくに,ろくに,ろくに,ろくに,好好地、像樣地；充分地,N1,hiragana
n1_egg_0197,いささか,いささか,いささか,いささか,稍微、有點；絲毫、完全不,N1,hiragana
n1_egg_0198,ひきおこす,引き起こす,ひきおこす,ひきおこす,引起、導致；扶起、拉起,N1,kanji
n1_egg_0199,かたすみ,片隅,かたすみ,かたすみ,角落、一隅,N1,kanji
n1_egg_0200,ためらう,ためらう,ためらう,ためらう,猶豫、躊躇,N1,hiragana
n1_egg_0201,だいきぼ,大規模,だいきぼ,だいきぼ,大規模、規模龐大,N1,kanji
n1_egg_0202,いちれい,一礼,いちれい,いちれい,行禮、鞠躬,N1,kanji
n1_egg_0203,うず,渦,うず,うず,漩渦；混亂、浪潮,N1,kanji
n1_egg_0204,ろこつ,露骨,ろこつ,ろこつ,露骨、毫不掩飾,N1,kanji
n1_egg_0205,けいれん,痙攣,けいれん,けいれん,痙攣、抽筋,N1,kanji
n1_egg_0206,はくりょく,迫力,はくりょく,はくりょく,震撼力、感染力,N1,kanji
n1_egg_0207,ささい,些細,ささい,ささい,瑣碎、微不足道,N1,kanji
n1_egg_0208,だます,だます,だます,だます,欺騙；哄騙,N1,hiragana
n1_egg_0209,たちむかう,立ち向かう,たちむかう,たちむかう,面對、對抗,N1,kanji
n1_egg_0210,もむ,もむ,もむ,もむ,揉、按摩；擠；激烈討論、折磨,N1,hiragana
n1_egg_0211,きょうせい,強制,きょうせい,きょうせい,強制、強迫,N1,kanji
n1_egg_0212,こうだい,広大,こうだい,こうだい,廣大、遼闊,N1,kanji
n1_egg_0213,さりげない,さりげない,さりげない,さりげない,若無其事、自然不著痕跡,N1,hiragana
n1_egg_0214,みち,未知,みち,みち,未知、未曾知曉,N1,kanji
n1_egg_0215,みかえす,見返す,みかえす,みかえす,回頭看；重新看；爭氣讓人刮目相看,N1,kanji
n1_egg_0216,たよりない,頼りない,たよりない,たよりない,不可靠；令人不安,N1,kanji
n1_egg_0217,むぼう,無謀,むぼう,むぼう,魯莽、欠考慮,N1,kanji
n1_egg_0218,けねん,懸念,けねん,けねん,擔憂、掛念,N1,kanji
n1_egg_0219,うかれる,浮かれる,うかれる,うかれる,興高采烈、得意忘形,N1,kanji
n1_egg_0220,にせもの,偽物,にせもの,にせもの,假貨、冒牌貨,N1,kanji
n1_egg_0221,すかさず,すかさず,すかさず,すかさず,立刻、馬上,N1,hiragana
n1_egg_0222,はめる,はめる,はめる,はめる,嵌入、戴上；使陷入圈套,N1,hiragana
n1_egg_0223,いきのびる,生き延びる,いきのびる,いきのびる,活下來、倖存,N1,kanji
n1_egg_0224,ききだす,聞き出す,ききだす,ききだす,問出、套出；開始聽,N1,kanji
n1_egg_0225,つきさす,突き刺す,つきさす,つきさす,刺入、扎進；刺痛,N1,kanji
n1_egg_0226,ほこらしい,誇らしい,ほこらしい,ほこらしい,自豪、驕傲,N1,kanji
n1_egg_0227,おもいしる,思い知る,おもいしる,おもいしる,深切體會、痛切明白,N1,kanji
n1_egg_0228,ぶきよう,不器用,ぶきよう,ぶきよう,笨拙、不靈巧；不擅長,N1,kanji
n1_egg_0229,ひきさく,引き裂く,ひきさく,ひきさく,撕裂；拆散,N1,kanji
n1_egg_0230,ふざい,不在,ふざい,ふざい,不在、不在場,N1,kanji
n1_egg_0231,れんけい,連携,れんけい,れんけい,合作、協作,N1,kanji
n1_egg_0232,ほっする,欲する,ほっする,ほっする,想要、渴望,N1,kanji
n1_egg_0233,そうほう,双方,そうほう,そうほう,雙方、兩方,N1,kanji
n1_egg_0234,たいして,大して,たいして,たいして,並不怎麼、沒有多麼,N1,kanji
n1_egg_0235,ひきつぐ,引き継ぐ,ひきつぐ,ひきつぐ,接手、交接；繼承,N1,kanji
n1_egg_0236,しれん,試練,しれん,しれん,考驗、試煉,N1,kanji
n1_egg_0237,きえさる,消え去る,きえさる,きえさる,消失、消逝,N1,kanji
n1_egg_0238,たつ,断つ,たつ,たつ,切斷；戒除；斷絕,N1,kanji
n1_egg_0239,メイン,メイン,めいん,メイン,主要、主體、重點,N1,katakana
n1_egg_0240,じげん,次元,じげん,じげん,維度；層次、觀點,N1,kanji
n1_egg_0241,ちょっかん,直感,ちょっかん,ちょっかん,直覺,N1,kanji
n1_egg_0242,むぞうさ,無造作,むぞうさ,むぞうさ,隨意、不經意；輕易,N1,kanji
n1_egg_0243,ろしゅつ,露出,ろしゅつ,ろしゅつ,露出；曝光,N1,kanji
n1_egg_0244,おいはらう,追い払う,おいはらう,おいはらう,趕走、驅趕,N1,kanji
n1_egg_0245,えんしゅつ,演出,えんしゅつ,えんしゅつ,導演、演出；安排、營造,N1,kanji
n1_egg_0246,うらはら,裏腹,うらはら,うらはら,相反、表裡不一,N1,kanji
n1_egg_0247,きょうだい,強大,きょうだい,きょうだい,強大、強盛,N1,kanji
n1_egg_0248,いちれん,一連,いちれん,いちれん,一連串、一系列,N1,kanji
n1_egg_0249,もがく,もがく,もがく,もがく,掙扎；焦急掙扎,N1,hiragana
n1_egg_0250,つまむ,つまむ,つまむ,つまむ,捏、夾；摘取；簡單吃一點,N1,hiragana
n1_egg_0251,わがや,我が家,わがや,わがや,我家、自己的家,N1,kanji
n1_egg_0252,はんどう,反動,はんどう,はんどう,反作用；反動、倒退,N1,kanji
n1_egg_0253,そうしょく,装飾,そうしょく,そうしょく,裝飾、裝飾品,N1,kanji
n1_egg_0254,みうごき,身動き,みうごき,みうごき,動彈；自由行動,N1,kanji
n1_egg_0255,おり,折,おり,おり,時候、時機；機會,N1,kanji
n1_egg_0256,ざわめき,ざわめき,ざわめき,ざわめき,嘈雜聲、騷動聲,N1,hiragana
n1_egg_0257,ふおん,不穏,ふおん,ふおん,不安定、不祥,N1,kanji
n1_egg_0258,なげかける,投げかける,なげかける,なげかける,投向；提出；披上,N1,kanji
n1_egg_0259,しほう,四方,しほう,しほう,四方、四周,N1,kanji
n1_egg_0260,ひっそり,ひっそり,ひっそり,ひっそり,靜悄悄；默默地,N1,hiragana
n1_egg_0261,いうまでもない,言うまでもない,いうまでもない,いうまでもない,不用說、不言而喻,N1,kanji
n1_egg_0262,おもいあたる,思い当たる,おもいあたる,おもいあたる,想起、想到；心裡有數,N1,kanji
n1_egg_0263,ころも,衣,ころも,ころも,衣服；外衣；麵衣、糖衣,N1,kanji
n1_egg_0264,かんたん,感嘆,かんたん,かんたん,感嘆、讚嘆,N1,kanji
n1_egg_0265,みっともない,みっともない,みっともない,みっともない,難看、丟臉、不體面,N1,hiragana
n1_egg_0266,あびせる,浴びせる,あびせる,あびせる,澆、潑；加以、接連給予,N1,kanji
n1_egg_0267,とみ,富,とみ,とみ,財富、資源,N1,kanji
n1_egg_0268,もうれつ,猛烈,もうれつ,もうれつ,猛烈、激烈,N1,kanji
n1_egg_0269,いっちょくせん,一直線,いっちょくせん,いっちょくせん,一條直線；筆直、直奔,N1,kanji
n1_egg_0270,よくよく,よくよく,よくよく,よくよく,仔細地；非常；萬不得已,N1,hiragana
n1_egg_0271,もどかしい,もどかしい,もどかしい,もどかしい,令人焦急、令人不耐,N1,hiragana
n1_egg_0272,ごうまん,傲慢,ごうまん,ごうまん,傲慢、自大,N1,kanji
n1_egg_0273,ながれこむ,流れ込む,ながれこむ,ながれこむ,流入、湧入,N1,kanji
n1_egg_0274,やどす,宿す,やどす,やどす,寄宿、留存；懷孕；蘊含,N1,kanji
n1_egg_0275,だいしょう,代償,だいしょう,だいしょう,代價；補償,N1,kanji
n1_egg_0276,ふっき,復帰,ふっき,ふっき,復出、回歸；恢復,N1,kanji
n1_egg_0277,とおざける,遠ざける,とおざける,とおざける,使遠離；疏遠、避開,N1,kanji
n1_egg_0278,ちめいてき,致命的,ちめいてき,ちめいてき,致命的；嚴重到無法挽回的,N1,kanji
n1_egg_0279,みきわめる,見極める,みきわめる,みきわめる,看清、判斷清楚,N1,kanji
n1_egg_0280,いいぶん,言い分,いいぶん,いいぶん,主張、說法；不滿、理由,N1,kanji
n1_egg_0281,ひとごと,他人事,ひとごと,ひとごと,別人的事、與己無關的事,N1,kanji
n1_egg_0282,しゅうふく,修復,しゅうふく,しゅうふく,修復、修補,N1,kanji
n1_egg_0283,ストレート,ストレート,すとれえと,ストレート,直的；直接、坦率；連續,N1,katakana
n1_egg_0284,ましょうめん,真正面,ましょうめん,ましょうめん,正面、正對面,N1,kanji
n1_egg_0285,ほほえましい,ほほえましい,ほほえましい,ほほえましい,令人會心一笑、令人欣慰,N1,hiragana
n1_egg_0286,ときはなつ,解き放つ,ときはなつ,ときはなつ,解開、釋放,N1,kanji
n1_egg_0287,ともあれ,ともあれ,ともあれ,ともあれ,總之；姑且不論,N1,hiragana
n1_egg_0288,みくだす,見下す,みくだす,みくだす,看不起、輕視；俯視,N1,kanji
n1_egg_0289,いつわり,偽り,いつわり,いつわり,虛假、謊言,N1,kanji
n1_egg_0290,つむぐ,紡ぐ,つむぐ,つむぐ,紡線；編織、串連,N1,kanji
n1_egg_0291,がくぜん,愕然,がくぜん,がくぜん,愕然、震驚,N1,kanji
n1_egg_0292,たんのう,堪能,たんのう,たんのう,精通；充分享受,N1,kanji
n1_egg_0293,とうそう,逃走,とうそう,とうそう,逃跑、逃亡,N1,kanji
